"","guild","mat_ori$id","Resource.Use.Chemotrophy.chemolithoautotrophy.sulfide.oxidation","Resource.Use.Chemotrophy.chemolithoheterotrophy.anaerobic.respiration.methylotrophic.methanogenesis.from.trimethylamine","Resource.Use.Chemotrophy.chemoorganoheterotrophy.aerobic.respiration.electron.transport.chain..ETC.complex.II","Resource.Use.Chemotrophy.chemoorganoheterotrophy.aerobic.respiration.electron.transport.chain..ETC.complex.III","Resource.Use.Chemotrophy.chemoorganoheterotrophy.aerobic.respiration.electron.transport.chain..ETC.complex.IV","Resource.Use.Chemotrophy.chemoorganoheterotrophy.aerobic.respiration.nonoxidative.pentose.phosphate.pathway","Resource.Use.Chemotrophy.chemoorganoheterotrophy.fermentation.of.pyruvate.to.alcohols","Resource.Use.Chemotrophy.chemoorganoheterotrophy.fermentation.of.pyruvate.to.lactate.and.ethanol","Resource.Use.Phototrophy.pigments.accessory.carotenoid.carotene.gammacarotene","Resource.Use.Phototrophy.pigments.accessory.carotenoid.carotene.lycopene","Resource.Use.Phototrophy.pigments.accessory.carotenoid.carotene.neurosporene","Resource.Use.Phototrophy.pigments.accessory.carotenoid.xanthophyll.OH.spheroidenone","Resource.Use.Phototrophy.pigments.core.anoxygenic.bacteriochlorophyll.g","Resource.Acquisition.Substrate.assimilation.C1.compounds.CO2.fixation.Calvin.Cycle","Resource.Acquisition.Substrate.assimilation.C1.compounds.methanotrophy.formaldehyde.assimilation.with.RuMP.pathway","Resource.Acquisition.Substrate.assimilation.C1.compounds.methanotrophy.formaldehyde.assimilation.with.serine.pathway","Resource.Acquisition.Substrate.assimilation.C1.compounds.methanotrophy.formaldehyde.oxidation.pathway","Resource.Acquisition.Substrate.assimilation.C1.compounds.methanotrophy.PHB.cycle","Resource.Acquisition.Substrate.assimilation.N.compounds.ammonia.assimilation.to.aspartate","Resource.Acquisition.Substrate.assimilation.N.compounds.ammonia.assimilation.to.glutamate","Resource.Acquisition.Substrate.assimilation.N.compounds.ammonia.assimilation.to.glutamine","Resource.Acquisition.Substrate.assimilation.N.compounds.assimilatory.nitrate.reduction","Resource.Acquisition.Substrate.assimilation.P.compounds.phosphatase","Resource.Acquisition.Substrate.assimilation.P.compounds.phytase","Resource.Acquisition.Substrate.assimilation.S.compounds.assimilatory.sulfate.reduction","Resource.Acquisition.Substrate.degradation.simple.compound.degradation.alcohol.degradation.glycerol.degradation","Resource.Acquisition.Substrate.degradation.simple.compound.degradation.carbohydrate.degradation.fructose.degradation","Resource.Acquisition.Substrate.degradation.simple.compound.degradation.carbohydrate.degradation.galactose.degradation","Resource.Acquisition.Substrate.degradation.simple.compound.degradation.carbohydrate.degradation.maltose.degradation","Resource.Acquisition.Substrate.degradation.simple.compound.degradation.carbohydrate.degradation.trehalose.degradation","Resource.Acquisition.Substrate.degradation.simple.compound.degradation.sugar.acid.degradation.glucuronate.degradation","Resource.Acquisition.Substrate.degradation.complex.carbohydrate.depolymerization.chitin.breakdown","Resource.Acquisition.Substrate.degradation.complex.carbohydrate.depolymerization.heteromannan.breakdown","Resource.Acquisition.Substrate.degradation.complex.carbohydrate.depolymerization.mixed.linkage.glucan.breakdown","Resource.Acquisition.Substrate.degradation.complex.carbohydrate.depolymerization.xylan.and.heteroxylan.breakdown","Resource.Acquisition.Substrate.degradation.complex.carbohydrate.depolymerization.xyloglucan.breakdown","Resource.Acquisition.Substrate.uptake.aromatic.acid.transport","Resource.Acquisition.Substrate.uptake.carbohydrate.transport.amino.sugar.transport","Resource.Acquisition.Substrate.uptake.carbohydrate.transport.carbohydrate.phosphate.transport","Resource.Acquisition.Substrate.uptake.carbohydrate.transport.monosaccharide.transport","Resource.Acquisition.Substrate.uptake.carbohydrate.transport.oligosaccharide.transport.tetrasaccharide.transport","Resource.Acquisition.Substrate.uptake.carbohydrate.transport.sugar.alcohol.transport","Resource.Acquisition.Substrate.uptake.carboxylate.transport.dicarboxylate.transport","Resource.Acquisition.Substrate.uptake.carboxylate.transport.monocarboxylate.transport","Resource.Acquisition.Substrate.uptake.carboxylate.transport.tricarboxylate.transport","Resource.Acquisition.Substrate.uptake.free.amino.acids.transport","Resource.Acquisition.Substrate.uptake.ion.transport.inorganic.ion.transport","Resource.Acquisition.Substrate.uptake.ion.transport.metal.ion.transport","Resource.Acquisition.Substrate.uptake.lipid.transport","Resource.Acquisition.Substrate.uptake.lipid.transport.cell.membrane.lipid.transport","Resource.Acquisition.Substrate.uptake.N.compound.transport.amide.transport","Resource.Acquisition.Substrate.uptake.N.compound.transport.ammonium.transport","Resource.Acquisition.Substrate.uptake.N.compound.transport.nitrogen.transport","Resource.Acquisition.Substrate.uptake.nucleic.acid.component.transport.nucleoside.transport","Resource.Acquisition.Substrate.uptake.nucleic.acid.component.transport.nucleotide.transport","Resource.Acquisition.Substrate.uptake.nucleic.acid.component.transport.ribonucleoside.transport","Resource.Acquisition.Substrate.uptake.osmolyte.transport","Resource.Acquisition.Substrate.uptake.peptide.transport","Resource.Acquisition.Substrate.uptake.S.compound.transport","Resource.Acquisition.Substrate.uptake.secondary.metabolite.transport.siderophore.based.transport","Resource.Acquisition.Substrate.uptake.vitamin.transport.vitamin.B.transport","Resource.Acquisition.Substrate.uptake.vitamin.transport.vitamin.C.transport","Stress.Tolerance.General.biofilm.formation.EPS.biosynthesis.export","Stress.Tolerance.General.protection..repair..degradation.of.denatured.misfolded.proteins.ATP.dependent.proteases","Stress.Tolerance.General.protection..repair..degradation.of.denatured.misfolded.proteins.heat.shock.proteins","Stress.Tolerance.General.scavenging.of.reactive.oxygen.species.ROS.scavenging.enzymes","Stress.Tolerance.Specific.desiccation.osmotic.salt.stress.accumulation.of.compatible.solutes.transport.of.compatible.solutes","Stress.Tolerance.Specific.desiccation.osmotic.salt.stress.enhancement.of.microenvironment.EPS.biosynthesis.export","Stress.Tolerance.Specific.envelope.stress.misfolded.protein.secretion.stress.sensing.misfolded.proteins.secretion.stress.two.component.systems","Stress.Tolerance.Specific.envelope.stress.phage.resistance.phage.shock.system","Stress.Tolerance.Specific.temperature.high.heat.induced.transcriptional.regulation.heat.induced.transcription.factor","Stress.Tolerance.Specific.temperature.low.cold.sensing.machinery.cold.sensing.two.component.system","Stress.Tolerance.Specific.temperature.low.destabilization.of.secondary.structures.in.mRNAs.mRNA.stabilization","Stress.Tolerance.Specific.temperature.low.destabilization.of.secondary.structures.in.mRNAs.RNA.degradation","Stress.Tolerance.Specific.temperature.low.membrane.stabilization.fatty.acid.desaturase"
"1","1","grassAmbDry1_bin.1.orig",0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0.801552240295489,0.360811458153339,0.415235245417945,0.808387186514091,1.16320301136029,0,0,0,0.578412171397138,0,0,0.676403101011948,0,0,0.401371607048258,0.514664292393984,0.474111637064025,0.674147411466346,0,0.829184227110324,0.62755525240024,0,0,0,2.11305387167742,0.351471595200227,0.518103034467971,0,0,0.203819494136035,0,0.832481426290955,0.80291285480484,0.465609064599169,0.534286535095454,0.587968092222109,0.832481426290955,0,0,0,0,0,0.499543873269062,0
"2","2","grassAmbDry1_bin.10.strict",0,0,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,1,1,1,1,0,1,0,1,1,1,0,1,1,0,0.539964389549083,0,0,0.326741244107409,0.783589855252943,1.57538880046272,0,0,0.584469656502511,0,0.831869627302094,0.683486806909268,1.34694943633616,1.02909069044106,1.44204449907346,1.24813000997416,1.27753819559418,1.81655331841791,0,0,0.84550319177125,1.33932872837868,1.71343505308631,1.41715294745892,0,0,0,0.849277146107922,1.70520667845686,0.549210709903554,0,1.12159957282993,1.08176193069084,1.04552268168293,1.43968509231917,0.792167537012961,1.12159957282993,1.89336129140542,1.00125346213861,0,0,0.836067010435516,1.34606773718592,0
"3","3","grassAmbDry1_bin.11.orig",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0.634430755096181,0.571166480076684,0.328659814107611,0.89577688678857,0.920678313562458,1.85100189122153,0,0,1.14453697528507,0,0.977404595572638,0.2676874372943,0.791298615714959,1.20912933599971,0.847164552085989,1.46648942043637,0.750521273052724,0.533589490243405,0,0,0.99342334193486,0,1.00659961617617,1.66508279424492,0,1.11276285351301,0.820159891896663,0.997857546756243,0,0.645294712271666,0,0.878548385385528,0.635507685141619,0.982748873442127,1.6915569209731,0.930756654322165,0.878548385385528,0,0,0,1.69407440844513,0.982336307741636,0,0
"4","4","grassAmbDry1_bin.12.orig",0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1.08904219958865,0.653629934969253,0.376110819551811,0.732219074825813,0.351201110483372,0,0,0,0.523912837899763,1.8010041661904,1.11851959897405,0.612670835330771,0.905544146536029,1.38370012391624,1.21184481758689,1.11881143583476,0.687103586096478,0,2.00925777539812,0,1.13685108814271,0,1.15192971683662,1.90548289594062,0,1.27342051214255,0.938572334869567,1.14192549133362,1.52853045521983,1.47692119734163,2.20982307518856,0,0.727260547320297,0.843476601803793,0.967889642354356,1.06513675549573,0,0,1.34627059840467,1.32391709483005,1.93866024013944,1.1241633382633,0,0
"5","5","grassAmbDry1_bin.14.orig",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,1,1,1,1.25825122078676,0.75518713960624,0.869097447336625,1.52277660244543,0.811537378761423,2.44736494944461,2.67716110137465,0,0.605315357037805,2.08083368266821,0,0.353932027053945,0,1.59869137373927,0.280026838575912,1.29264582722416,0.992327164111985,0,4.64288904456581,0,0,0,1.33090983344604,2.20154570769729,0,0.735638579746266,0,0,0,1.70639659350473,0,0.580801277130184,0,0.64968738237788,0,1.23063148830558,0.580801277130184,0,1.55544626699668,1.52961960649422,2.23987795401097,1.29882927701773,0,0
"6","6","grassAmbDry1_bin.15.strict",0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,0,0.751715285565836,0.451170407726516,0.519223685235673,0.606500212172509,0.242417826561511,1.46212585488709,1.59941265192434,2.67454523157011,2.53142901249861,1.24314958741218,1.5441243325031,2.32594033235691,3.12527548043097,1.9102079500318,3.34592093293685,0.772263607691719,1.65996500430215,1.68595179352527,1.38689738834664,1.03683898438384,0.784715542420511,1.24303737679253,2.38537085992817,1.31526640547434,0,2.19745769331116,3.23926460791494,1.57643633485827,2.11014726165003,1.52917523311392,1.52533830612147,0.346987303236567,1.00398840415209,0.970354584411469,0.668089298259922,1.470428934024,0.346987303236567,5.27171291809328,0.929268110740718,0,0,0.775957777544737,1.24929188298839,0
"7","7","grassAmbDry1_bin.16.orig",1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0,1.13826197461017,0.683171047663208,0.393109325145528,0.612249648561483,0.367073810046191,2.21397954075074,0,0,0.547591325310128,1.88240139754306,0,0.320180391114817,0,1.44623710257706,1.13995324327903,1.16937664550625,1.07723633432294,0,2.10006712668193,0,1.18823160839482,0,1.20399172281281,0,0,1.99646002773077,0,0,0.798806554451012,1.54367134631211,2.30969706963913,0,0.760129430210838,1.46932987333474,1.01163387050304,1.66991416907223,0,0,1.40711593203509,1.38375215134053,2.02627890257409,1.17497042968516,0.945851090765321,0
"8","7","grassAmbDry1_bin.17.orig",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1,0,1,0,1.10663053546607,0.664186241088631,0.382185114399072,1.041662464524,0.713746213135348,2.15245472425714,0,3.93730642248784,0.798561264974249,1.8300908868001,0,0.933848460816256,0.920168937574547,1.40604726761945,0.98513316005166,1.13688055319716,1.04730075155464,0,0,1.52637268725633,1.15521155093141,0,1.17053370369274,0,0,0,0,1.16036790715199,1.55321664924926,1.50077388743312,2.24551233543098,0.510814070903949,0.739006008406654,0.857098984648899,0.983521330574004,0.541169505885107,0.510814070903949,0,1.36801324481047,1.34529872590599,0,1.1423188903456,0.919566604518497,0
"9","8","grassAmbDry1_bin.18.strict",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1.36637750110939,1.23012483473678,1.06175505815608,1.24022591102447,0.991435332623779,0,0,3.64609962736688,0.985998588281063,0,0,0.576520114623243,0,0,0.79823783179513,0.526397912250072,0.646560951445519,1.14919503577106,0,1.41348076300137,1.06977104482498,0,0,0,0,1.19828217255952,0,0,0,0,0,1.41910138078597,0.684348446055371,1.05827620991384,0.910779190675075,1.00228822551395,1.41910138078597,0,0,0,0,0,0.851554614831168,0
"10","9","grassAmbDry1_bin.19.orig",0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0.423724006889264,0.38147102358277,0.439011041689003,0.427337159785637,0.409935469390029,0,0,0,1.22306250585771,0,0.652789588558381,1.07269951161554,1.05698602220455,0.807554052166785,0.777981582668949,0.435306606782089,0.902265505469662,0.71274816053222,0,0.876662169969217,0.663488198831325,1.05100585578326,1.34457675411621,0,0,1.11478911895574,0.547768898170195,1.33289943660485,0,0.646469750036202,0,1.17353088295732,0.424443267597114,0.820448660227857,1.12975808735395,0.62163433257337,1.17353088295732,0,0,0.77266352454819,0,0.656083383545914,0.52814706505098,0
